,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
WBGene00048445,0,0,0,0,0,0,0,1
WBGene00013028,0,0,0,0,0,0,0,0
WBGene00013029,128,0,242,142,486,1324,0,583
WBGene00020250,0,0,0,0,0,0,0,0
WBGene00013020,34,56,6,27,60,76,12,31
WBGene00013021,295,462,431,375,241,625,175,814
WBGene00013023,0,0,0,0,0,0,0,0
WBGene00013024,23,36,13,17,0,45,0,30
WBGene00013025,47,80,38,62,57,161,19,98
WBGene00013026,73,239,127,82,0,384,22,247
WBGene00013027,0,33,161,5,32,30,0,16
WBGene00020624,0,0,0,0,0,0,0,0
WBGene00020625,0,0,0,0,0,0,0,0
WBGene00020626,0,0,0,0,0,0,0,0
WBGene00020627,4271,11263,8484,4686,46,141,36,121
WBGene00020620,0,0,0,0,0,0,0,0
WBGene00020622,0,0,0,0,0,0,0,0
WBGene00020623,0,0,0,0,0,0,0,0
WBGene00020628,1014,1595,1386,946,273,711,60,579
WBGene00020629,243,377,350,292,183,449,65,382
WBGene00020254,20,36,0,0,0,10,0,0
WBGene00003248,0,0,0,0,0,0,0,0
WBGene00010618,2,0,0,0,0,0,0,0
WBGene00010619,0,0,0,0,0,0,0,0
WBGene00010612,6,31,31,12,27,222,9,48
WBGene00010613,0,0,0,0,0,0,0,0
WBGene00010610,357,218,0,133,909,1199,0,1482
WBGene00010611,0,0,0,0,0,0,0,8
WBGene00010616,16,101,39,24,7,52,0,57
WBGene00010617,0,0,0,0,0,0,0,0
WBGene00010614,0,0,0,5,0,0,0,0
WBGene00010615,27,60,22,31,0,68,0,56
WBGene00199160,0,0,0,0,0,0,0,0
WBGene00199161,0,0,0,0,0,0,0,0
WBGene00199162,2,4,5,3,5,20,2,10
WBGene00199163,0,0,0,0,0,9,0,0
WBGene00199164,0,1,0,0,0,0,0,0
WBGene00050899,50,124,37,33,19,66,24,24
WBGene00199166,0,0,0,0,0,0,0,0
WBGene00199167,0,0,0,0,0,0,0,0
WBGene00050894,8,8,4,6,10,9,0,1
WBGene00199169,0,0,0,0,0,0,0,0
WBGene00050896,0,0,0,0,0,0,0,0
WBGene00050897,0,0,0,1,0,0,0,0
WBGene00050890,0,0,0,0,0,4,0,0
WBGene00050891,0,0,0,0,0,0,0,0
WBGene00050892,0,0,0,0,0,0,0,0
WBGene00050893,0,0,0,0,7,2,0,0
WBGene00198691,0,0,0,0,0,0,0,0
WBGene00198690,0,0,0,0,0,0,0,0
WBGene00197418,0,0,0,0,0,0,0,0
WBGene00016183,0,0,0,0,0,0,0,0
WBGene00198695,0,0,0,0,0,0,0,0
WBGene00198694,0,0,0,0,0,0,0,0
WBGene00198697,0,0,0,0,0,0,0,0
WBGene00198696,25,13,23,8,55,166,15,56
WBGene00197412,0,0,0,0,0,0,0,0
WBGene00198698,0,0,0,0,0,0,0,0
WBGene00197410,0,0,0,0,0,0,0,0
WBGene00197411,0,0,0,0,0,0,0,0
WBGene00197416,0,0,0,0,0,0,0,0
WBGene00197417,0,0,0,0,0,0,0,0
WBGene00197414,0,0,0,0,0,0,0,0
WBGene00197415,2,7,17,2,3,23,0,4
WBGene00016187,0,0,0,0,0,0,0,0
WBGene00022083,0,0,0,0,0,0,0,0
WBGene00022893,0,20,0,0,0,10,0,0
WBGene00008086,396,1212,0,516,0,926,0,658
WBGene00012831,0,0,0,0,0,246,0,180
WBGene00017792,0,0,0,0,0,0,0,0
WBGene00008084,0,0,0,0,0,0,0,0
WBGene00196869,0,0,0,0,0,0,0,0
WBGene00008085,19,0,18,15,0,45,0,9
WBGene00169422,0,0,7,0,0,0,0,0
WBGene00022892,0,0,0,0,0,0,0,0
WBGene00012835,0,0,0,0,0,0,0,0
WBGene00169420,0,0,0,0,0,0,0,0
WBGene00167938,0,0,0,0,0,0,0,0
WBGene00167939,0,0,0,2,0,0,0,0
WBGene00167936,0,0,0,0,0,0,0,0
WBGene00167937,0,1,0,2,0,0,0,0
WBGene00167934,0,0,0,0,0,0,0,0
WBGene00012837,0,0,0,0,0,0,0,0
WBGene00167932,0,0,0,0,0,0,0,0
WBGene00167933,0,0,0,0,0,0,0,0
WBGene00167930,0,0,0,0,0,0,0,0
WBGene00167931,0,0,0,0,0,0,0,0
WBGene00168229,0,0,0,0,0,0,0,0
WBGene00168228,0,0,0,0,0,0,0,0
WBGene00169905,0,0,0,0,0,0,0,0
WBGene00198343,0,0,0,0,0,0,0,0
WBGene00168222,0,0,0,0,0,0,0,0
WBGene00168221,4,17,23,9,14,6,0,6
WBGene00198340,0,0,0,0,0,0,0,0
WBGene00198347,0,0,0,0,0,0,0,0
WBGene00198346,0,0,0,0,0,6,0,1
WBGene00168225,8,0,0,1,0,0,1,3
WBGene00168224,0,0,0,0,0,0,0,0
WBGene00169578,0,0,0,0,0,12,0,0
WBGene00169579,0,0,0,0,0,0,0,0
WBGene00022894,4,7,0,1,2,0,0,0
WBGene00169570,0,0,0,0,0,0,0,0
WBGene00169571,0,0,0,0,0,0,0,0
WBGene00169572,0,0,0,0,0,0,0,0
WBGene00169573,0,0,0,1,0,10,0,0
WBGene00169574,0,8,0,5,0,0,0,0
WBGene00169575,0,0,0,0,0,0,0,0
WBGene00169576,0,0,0,0,0,0,0,0
WBGene00169577,0,0,0,0,0,0,0,0
WBGene00169904,0,0,0,0,0,0,0,0
WBGene00199519,0,0,0,0,0,0,0,0
WBGene00014199,18,425,150,0,340,816,10,569
WBGene00010222,2,0,6,2,0,7,0,2
WBGene00019202,0,0,0,0,0,0,0,0
WBGene00022897,20,20,13,12,6,41,4,29
WBGene00201478,0,0,0,0,0,0,0,0
WBGene00201479,0,0,0,0,0,0,0,0
WBGene00201476,0,0,0,0,0,0,0,0
WBGene00201477,0,0,0,0,0,0,0,0
WBGene00201474,0,0,0,0,0,0,0,0
WBGene00201475,0,0,0,0,0,0,0,0
WBGene00201472,0,0,0,0,0,0,0,0
WBGene00201473,0,0,0,0,0,0,0,0
WBGene00201470,0,0,0,0,0,0,0,0
WBGene00201471,4,2,5,2,0,0,0,0
WBGene00049188,0,0,0,0,0,0,0,0
WBGene00049189,7,32,45,23,8,71,0,11
WBGene00022896,18,17,11,4,7,20,2,10
WBGene00049180,0,0,0,0,0,0,0,0
WBGene00049181,0,0,0,0,0,0,0,0
WBGene00049182,0,0,0,0,0,5,0,1
WBGene00049183,0,0,0,0,0,0,0,0
WBGene00049184,0,0,0,0,0,0,0,0
WBGene00049185,0,0,0,0,0,0,0,0
WBGene00049186,0,0,0,0,0,0,0,0
WBGene00049187,0,0,3,0,0,0,0,0
WBGene00194998,0,0,3,21,291,639,78,294
WBGene00194999,0,0,1,2,0,0,0,0
WBGene00010229,0,0,0,0,0,0,0,0
WBGene00194992,520,987,417,252,749,1535,670,1141
WBGene00194993,442,830,345,249,655,1278,635,995
WBGene00194990,0,0,0,0,0,0,0,0
WBGene00194991,0,0,0,0,0,0,0,0
WBGene00194996,7,58,47,30,22,87,2,45
WBGene00194997,1,14,6,1,2,60,3,28
WBGene00194994,469,904,476,271,804,1532,676,1136
WBGene00194995,28,40,25,18,21,45,3,32
WBGene00022899,9,8,7,5,2,31,1,17
WBGene00022554,0,0,0,0,0,0,0,31
WBGene00022555,0,0,0,0,0,137,0,52
WBGene00022556,0,0,0,0,0,0,0,0
WBGene00022557,0,0,2,4,58,330,31,132
WBGene00022550,0,0,0,0,0,0,0,0
WBGene00022551,0,0,0,0,0,0,0,0
WBGene00022552,0,0,0,0,0,0,0,0
WBGene00046205,0,0,0,0,0,0,0,0
WBGene00046208,0,0,0,0,0,2,0,0
WBGene00046209,0,0,0,0,2,0,0,0
WBGene00022558,0,0,0,0,13,37,0,25
WBGene00022559,0,0,2,0,168,658,33,285
WBGene00022898,2,10,21,13,14,22,2,3
WBGene00049452,0,0,0,0,0,0,0,0
WBGene00049453,0,0,0,0,0,0,0,1
WBGene00049450,0,1,0,0,0,0,0,0
WBGene00049451,0,0,0,0,0,0,0,0
WBGene00049456,0,0,0,0,0,0,0,4
WBGene00049457,0,0,0,1,0,0,0,0
WBGene00049454,0,0,0,0,2,0,0,0
WBGene00049455,0,0,0,0,0,0,0,0
WBGene00049458,0,0,0,0,0,0,0,0
WBGene00049459,0,0,0,0,0,0,0,0
WBGene00197194,0,0,0,0,0,0,0,0
WBGene00199902,0,0,0,0,0,0,0,0
WBGene00199903,0,0,0,2,0,12,0,0
WBGene00199900,0,0,0,0,0,0,0,0
WBGene00199901,0,0,0,0,0,0,0,0
WBGene00199906,1,0,0,0,0,0,0,0
WBGene00199907,1,3,1,1,0,9,0,0
WBGene00199904,0,0,0,0,0,0,0,0
WBGene00199905,0,0,0,0,0,0,0,0
WBGene00050076,0,0,0,0,0,0,0,0
WBGene00050077,0,0,0,0,0,0,0,0
WBGene00199908,0,0,9,0,0,0,0,0
WBGene00199909,0,0,6,0,0,0,0,0
WBGene00050072,0,0,0,0,0,0,0,0
WBGene00050073,0,0,0,0,0,1,0,0
WBGene00050070,0,0,0,0,0,0,0,0
WBGene00050071,0,7,0,0,0,0,0,0
WBGene00174023,0,0,0,0,0,0,0,0
WBGene00171016,0,0,0,0,0,0,0,0
WBGene00016458,0,0,0,0,0,0,0,0
WBGene00174025,0,0,0,0,0,0,0,0
WBGene00165736,0,0,0,0,0,0,0,0
WBGene00165803,0,0,0,0,0,0,0,0
WBGene00171014,0,0,0,0,0,0,0,0
WBGene00171015,0,0,0,0,0,0,0,0
WBGene00174029,1,2,3,0,1,2,0,0
WBGene00202222,0,0,0,0,0,0,0,0
WBGene00165309,0,0,0,0,0,0,0,0
WBGene00165308,0,0,0,0,0,0,0,0
WBGene00202223,0,0,0,0,0,0,0,0
WBGene00165303,0,0,0,0,0,0,0,3
WBGene00165302,0,0,0,0,0,0,0,0
WBGene00165301,9,56,22,14,10,5,2,5
WBGene00165300,0,0,0,0,0,0,0,0
WBGene00165307,0,0,0,0,0,0,0,0
WBGene00165306,0,0,0,0,0,0,0,0
WBGene00165305,0,0,0,0,0,0,0,0
WBGene00165304,3,1,0,1,0,2,0,1
WBGene00198195,0,0,0,0,0,0,0,0
WBGene00195530,0,0,0,0,0,0,0,0
WBGene00195537,0,0,0,0,0,0,0,0
WBGene00202227,0,0,0,0,0,0,0,0
WBGene00195535,0,1,0,0,0,0,0,2
WBGene00195534,0,6,0,0,0,0,0,0
WBGene00165735,0,0,0,0,0,0,0,0
WBGene00202228,0,0,0,0,0,0,0,0
WBGene00202229,8,8,5,1,4,6,2,14
WBGene00235339,0,0,0,0,0,0,0,0
WBGene00021238,117,32,85,125,14,87,0,203
WBGene00021239,9109,14017,10000,8136,8605,21046,2765,10700
WBGene00021234,0,0,0,0,0,0,0,0
WBGene00021235,0,0,0,0,0,0,0,0
WBGene00021236,0,0,0,9,0,0,0,0
WBGene00021237,0,9,15,4,9,46,0,39
WBGene00021230,0,0,0,0,0,0,0,0
WBGene00018570,0,0,0,0,0,0,0,0
WBGene00021232,0,0,0,0,0,0,0,0
WBGene00021233,0,0,0,0,0,0,0,0
WBGene00020549,371,747,352,335,536,722,198,578
WBGene00020548,0,0,1,0,0,6,1,0
WBGene00000479,683,1103,1162,1082,367,1633,106,856
WBGene00000478,0,0,0,0,0,0,0,0
WBGene00000477,0,12,0,0,0,0,6,0
WBGene00000476,0,0,0,0,0,0,0,0
WBGene00020547,0,0,0,0,0,0,0,0
WBGene00000474,564,1237,1363,1243,335,1907,24,945
WBGene00000473,117,426,298,232,52,251,18,177
WBGene00000472,261,585,339,344,137,746,64,327
WBGene00020543,0,0,0,2,0,143,6,20
WBGene00020542,0,0,0,7,0,0,0,3
WBGene00165733,0,0,0,0,0,0,0,0
WBGene00166658,0,0,0,0,0,0,0,0
WBGene00166659,0,0,0,0,0,0,0,0
WBGene00166650,0,0,0,0,0,0,0,0
WBGene00166651,0,0,0,0,0,0,0,0
WBGene00166652,3,8,0,0,0,5,3,0
WBGene00166653,0,0,0,0,0,0,0,0
WBGene00166654,0,0,0,0,0,0,0,0
WBGene00166655,0,0,0,0,0,0,0,0
WBGene00166656,18,37,14,13,15,2,0,18
WBGene00166657,0,0,0,0,0,0,0,0
WBGene00046289,0,0,0,0,0,0,0,0
WBGene00165731,0,0,0,0,0,0,0,0
WBGene00173919,0,0,0,0,0,0,0,0
WBGene00173918,0,0,0,0,0,0,0,0
WBGene00173911,0,0,0,0,0,0,0,0
WBGene00173910,0,0,0,0,0,0,0,0
WBGene00173913,0,0,0,0,0,0,0,0
WBGene00173912,0,0,0,0,0,0,0,0
WBGene00173915,0,0,0,0,0,0,0,0
WBGene00173914,0,0,0,0,0,0,0,0
WBGene00173917,0,0,0,0,0,0,0,0
WBGene00173916,0,0,0,0,0,0,0,0
WBGene00194883,0,0,0,0,0,0,0,0
WBGene00174679,0,0,0,0,0,0,0,0
WBGene00011247,0,0,0,0,0,0,0,0
WBGene00023092,7,3,4,4,3,7,0,5
WBGene00023093,8,28,9,4,1,31,4,9
WBGene00023090,0,0,2,1,2,2,2,0
WBGene00023091,1,1,2,3,2,3,0,0
WBGene00023096,0,0,0,2,1,5,0,1
WBGene00023097,8,31,21,4,2,14,3,5
WBGene00023094,9,6,3,6,0,8,1,1
WBGene00023095,0,1,0,1,1,4,0,1
WBGene00023098,6,7,5,1,2,2,1,8
WBGene00023099,3,10,5,3,0,17,0,4
WBGene00174677,0,0,0,0,0,0,0,0
WBGene00011249,0,0,0,0,0,0,0,0
WBGene00046413,0,0,0,0,0,0,0,0
WBGene00009908,0,0,0,0,0,0,0,0
WBGene00009909,42,38,52,34,11,91,11,41
WBGene00201158,2,0,0,0,0,0,0,0
WBGene00009904,0,0,0,0,0,0,0,0
WBGene00009905,0,0,0,0,0,0,0,0
WBGene00009906,0,0,0,0,0,0,0,0
WBGene00009907,0,0,0,0,0,0,0,0
WBGene00009900,0,0,0,0,0,0,0,0
WBGene00009901,21,9,6,2,0,33,0,9
WBGene00009902,0,0,0,0,0,0,0,0
WBGene00009903,0,0,0,0,0,0,0,0
WBGene00046530,0,0,0,0,0,0,0,0
WBGene00022443,0,0,0,0,0,0,0,0
WBGene00022440,0,0,0,0,0,0,0,0
WBGene00008059,0,0,0,0,0,0,0,0
WBGene00008058,0,0,0,0,0,8,0,23
WBGene00022441,19,51,33,0,48,174,13,209
WBGene00008051,1248,2623,1819,1223,35,376,18,69
WBGene00008050,140,366,59,120,8,0,0,0
WBGene00008053,132,189,205,252,93,276,42,308
WBGene00008052,71,99,0,17,0,23,0,107
WBGene00008055,0,0,0,0,0,0,0,0
WBGene00008054,0,0,0,0,0,0,0,0
WBGene00008057,0,0,0,0,0,0,0,0
WBGene00008056,0,0,0,0,0,0,0,0
WBGene00022444,0,0,0,0,0,0,0,0
WBGene00022445,0,0,0,0,0,0,0,0
WBGene00201153,0,0,0,0,0,0,0,0
WBGene00171661,0,0,0,0,0,0,0,0
WBGene00171660,0,0,0,0,0,0,0,0
WBGene00171663,0,0,0,0,0,0,0,0
WBGene00201152,0,0,0,0,3,0,0,0
WBGene00171665,0,0,0,0,0,0,0,0
WBGene00171664,0,0,0,0,0,0,0,0
WBGene00171667,0,0,0,0,0,0,0,0
WBGene00171666,0,0,0,0,4,0,0,2
WBGene00171669,0,0,0,0,0,0,0,0
WBGene00171668,0,0,0,0,0,0,0,0
WBGene00005408,0,0,0,0,0,0,0,0
WBGene00170398,0,0,0,0,0,0,0,0
WBGene00170399,0,0,0,0,0,0,0,0
WBGene00170392,0,0,0,0,0,0,0,0
WBGene00170393,22,13,11,9,0,34,0,18
WBGene00170390,0,0,0,0,0,0,0,0
WBGene00170391,0,0,0,0,0,0,0,0
WBGene00170396,0,0,0,0,0,0,0,0
WBGene00170397,0,0,0,0,0,0,0,0
WBGene00170394,0,0,0,0,0,0,0,0
WBGene00170395,0,0,0,0,0,0,0,0
WBGene00004882,59,65,37,50,15,74,19,50
WBGene00004883,143,312,114,157,193,783,88,546
WBGene00004880,273,337,329,265,135,665,154,399
WBGene00004881,275,691,322,417,170,746,59,388
WBGene00004886,0,23,0,0,9,0,0,32
WBGene00004887,597,1039,853,486,568,1528,413,907
WBGene00004884,1357,2477,1893,1306,136,431,54,196
WBGene00004885,22,86,33,22,16,95,0,89
WBGene00219816,68,104,118,53,79,155,33,161
WBGene00004888,0,0,0,0,0,0,0,0
WBGene00004889,167,106,91,192,199,318,14,179
WBGene00021510,0,0,0,0,0,0,0,0
WBGene00011902,0,0,0,0,0,0,0,0
WBGene00023328,0,1,0,0,0,1,1,2
WBGene00023329,10,5,6,6,4,13,2,11
WBGene00003359,0,0,0,0,0,0,0,0
WBGene00003358,0,0,0,0,0,0,0,0
WBGene00003357,0,0,0,0,0,0,0,0
WBGene00023325,67,225,175,107,18,91,2,88
WBGene00023326,280,558,415,272,514,1349,135,760
WBGene00023327,0,0,0,0,0,0,0,0
WBGene00003353,2,10,2,0,4,8,2,6
WBGene00003352,749,1919,961,886,2172,5246,1406,3074
WBGene00023322,24,36,13,10,36,49,1,21
WBGene00003350,0,0,0,0,0,0,0,0
WBGene00022059,146,569,209,230,88,534,30,220
WBGene00022055,0,0,0,0,0,0,0,0
WBGene00022054,0,896,0,0,355,788,0,592
WBGene00022057,55,149,51,98,61,299,38,123
WBGene00022056,24,61,44,71,69,172,4,61
WBGene00022051,8,36,19,22,4,43,0,45
WBGene00022053,0,0,8,3,0,0,0,7
WBGene00022052,0,0,8,13,0,55,0,39
WBGene00014418,244,378,143,104,74,212,18,89
WBGene00012919,0,0,0,0,0,0,0,0
WBGene00173281,0,0,0,0,0,0,0,0
WBGene00173280,0,0,0,0,0,0,0,0
WBGene00173283,0,0,0,0,0,0,0,0
WBGene00173282,0,0,0,0,0,0,0,0
WBGene00173285,0,0,0,0,0,0,0,0
WBGene00173284,0,0,0,0,0,0,0,0
WBGene00173287,0,0,0,0,0,0,0,0
WBGene00173286,0,0,0,0,0,0,0,0
WBGene00173289,0,0,0,0,0,0,0,0
WBGene00173288,0,0,0,0,0,0,0,0
WBGene00169726,0,0,0,0,0,4,0,0
WBGene00005404,0,0,0,0,0,0,0,0
WBGene00170538,0,0,0,0,0,0,0,0
WBGene00170539,0,0,0,0,0,0,0,0
WBGene00170536,0,0,0,0,0,0,0,0
WBGene00170537,0,0,0,0,0,0,0,0
WBGene00170534,0,0,0,0,0,0,0,0
WBGene00170535,0,0,0,0,0,0,0,0
WBGene00170532,0,0,0,0,0,0,0,0
WBGene00170533,0,0,0,0,0,0,0,0
WBGene00170530,0,0,0,0,0,0,0,0
WBGene00170531,0,0,0,0,0,0,0,0
WBGene00173139,0,1,0,0,0,0,0,0
WBGene00173138,0,0,0,0,0,0,0,0
WBGene00173133,0,0,0,0,0,0,0,0
WBGene00173132,0,0,0,0,0,0,0,0
WBGene00173131,0,0,0,0,0,0,0,0
WBGene00173130,0,0,0,0,0,0,0,0
WBGene00173137,0,0,0,0,0,0,0,0
WBGene00173136,0,0,0,0,0,0,0,0
WBGene00173135,0,0,0,0,0,0,0,0
WBGene00173134,0,0,0,0,0,0,0,0
WBGene00219749,2826,6649,5584,3188,2277,7639,683,2871
WBGene00219748,2113,5144,4309,1918,433,1317,0,444
WBGene00047809,0,0,0,0,0,0,0,0
WBGene00047808,0,0,0,0,0,0,0,0
WBGene00219741,0,37,3,0,0,164,0,38
WBGene00047806,0,0,0,0,0,0,0,0
WBGene00047805,0,0,0,0,0,0,0,0
WBGene00219742,3,19,6,0,0,1,0,3
WBGene00047803,0,0,0,0,0,0,0,0
WBGene00219744,4,0,3,0,23,24,0,29
WBGene00219747,0,0,0,0,0,0,0,0
WBGene00047800,0,0,0,0,0,0,0,0
WBGene00011790,0,0,0,0,0,0,0,0
WBGene00003829,886,1871,1870,1043,333,1651,80,658
WBGene00003828,2,12,12,7,0,27,0,10
WBGene00011791,831,1688,868,989,172,973,29,427
WBGene00003825,66,271,130,126,89,261,16,137
WBGene00003827,81,121,80,67,8,122,23,75
WBGene00003826,136,327,131,236,174,855,88,430
WBGene00003821,132,333,180,165,163,391,77,245
WBGene00003822,0,21,0,0,0,22,0,4
WBGene00015032,0,0,0,0,0,0,0,0
WBGene00011794,24,0,34,15,20,18,0,18
WBGene00011795,111,133,197,134,147,332,67,344
WBGene00017819,0,0,0,0,0,0,0,0
WBGene00017818,0,0,18,0,0,0,0,0
WBGene00011796,0,0,0,0,0,0,0,0
WBGene00017811,0,145,116,66,16,0,0,0
WBGene00017810,48,76,36,34,0,104,0,54
WBGene00017813,0,0,0,0,0,0,0,0
WBGene00015036,0,0,0,0,0,0,0,0
WBGene00017815,0,0,0,0,0,0,0,0
WBGene00017814,0,0,4,5,0,27,0,30
WBGene00017817,0,0,0,0,0,0,0,0
WBGene00017816,31,33,41,34,0,82,0,43
WBGene00005845,0,0,0,0,0,0,0,0
WBGene00001465,6,8,7,8,7,29,9,6
WBGene00001464,0,0,0,0,0,0,0,0
WBGene00001463,0,0,0,0,0,0,0,0
WBGene00001462,0,0,0,0,0,0,0,0
WBGene00001461,0,0,0,0,0,0,0,0
WBGene00001460,0,0,0,0,0,0,0,1
WBGene00004769,0,0,0,0,0,0,0,0
WBGene00001468,65,154,106,88,113,287,90,108
WBGene00172668,0,0,0,0,0,0,0,0
WBGene00006624,44,89,16,34,57,26,20,58
WBGene00197286,0,0,9,0,0,0,0,0
WBGene00172660,0,0,0,0,0,0,0,0
WBGene00172661,0,0,0,0,0,0,0,0
WBGene00172662,0,0,0,0,0,0,0,0
WBGene00172663,4,3,3,2,1,2,0,1
WBGene00172664,0,0,0,0,0,0,0,0
WBGene00172665,0,0,0,0,0,0,0,0
WBGene00172666,0,0,0,0,0,0,0,0
WBGene00172667,6,14,2,7,2,9,7,1
WBGene00006627,0,0,0,0,0,0,0,0
WBGene00005402,0,0,0,0,0,0,0,0
WBGene00006620,0,0,0,0,0,0,0,0
WBGene00197282,0,0,0,0,0,0,0,0
WBGene00022253,312,175,376,325,79,273,79,310
WBGene00014410,0,2,3,0,1,2,1,1
WBGene00197281,0,0,0,0,0,0,0,0
WBGene00047152,0,0,0,0,0,0,0,0
WBGene00197026,0,0,0,0,0,0,0,0
WBGene00197280,0,0,0,0,0,0,0,0
WBGene00022251,0,0,0,0,0,0,0,0
WBGene00168068,1,0,4,2,1,4,0,1
WBGene00022250,0,0,0,0,0,0,0,0
WBGene00043996,3,26,19,0,0,0,0,0
WBGene00022257,425,1042,395,537,199,578,74,559
WBGene00197022,0,0,0,0,0,0,0,0
WBGene00014411,17,52,15,9,10,12,6,22
WBGene00022255,0,0,0,0,0,0,0,0
WBGene00022254,0,0,0,0,0,0,0,0
WBGene00021362,20,31,8,39,24,193,14,57
WBGene00047119,0,0,0,0,4,0,0,0
WBGene00047118,0,0,0,0,0,0,0,0
WBGene00021363,170,347,135,61,66,475,15,25
WBGene00047115,0,0,0,1,2,0,0,0
WBGene00047114,0,0,0,0,0,0,0,0
WBGene00047117,0,0,0,0,0,0,0,0
WBGene00047116,0,0,0,0,0,0,0,0
WBGene00047111,0,0,0,0,0,0,0,0
WBGene00047110,0,0,0,0,0,0,0,0
WBGene00047113,0,0,0,0,0,0,0,0
WBGene00047112,0,0,0,0,0,0,0,0
WBGene00001070,0,0,0,0,0,0,0,0
WBGene00001071,0,0,0,0,0,0,0,0
WBGene00206459,0,0,0,0,0,47,0,0
WBGene00021364,0,0,0,0,0,0,0,0
WBGene00169092,0,0,0,0,0,0,0,0
WBGene00021365,34,136,60,130,132,249,0,135
WBGene00169091,0,0,0,0,0,0,0,0
WBGene00168029,0,0,0,0,0,0,0,0
WBGene00168028,0,0,0,0,0,0,0,0
WBGene00169090,0,0,0,0,0,0,0,0
WBGene00168021,0,0,0,0,0,0,0,0
WBGene00169097,0,0,0,0,0,0,0,0
WBGene00168023,0,1,4,0,0,0,0,0
WBGene00168022,0,0,0,0,0,0,0,0
WBGene00168025,0,0,0,0,0,0,0,0
WBGene00168024,0,0,0,0,0,0,0,0
WBGene00168027,0,0,0,0,0,0,0,0
WBGene00008692,0,0,0,0,0,0,0,0
WBGene00012940,0,0,0,0,0,0,0,0
WBGene00012941,0,0,0,0,0,0,0,0
WBGene00012942,0,0,0,0,0,0,0,0
WBGene00012943,9,3,16,22,39,130,0,42
WBGene00169772,0,0,0,0,0,0,0,0
WBGene00012945,0,0,0,0,0,0,0,0
WBGene00012946,54,102,0,48,14,195,0,19
WBGene00012947,0,0,0,0,0,0,0,0
WBGene00012948,17,6,4,0,77,101,112,46
WBGene00008690,141,392,158,155,126,732,83,382
WBGene00169778,0,0,0,0,0,0,0,0
WBGene00169779,0,9,17,7,0,10,0,0
WBGene00010890,438,538,417,446,429,392,190,470
WBGene00014730,53,62,60,41,23,53,0,36
WBGene00200851,0,0,0,0,0,0,0,0
WBGene00014732,0,0,0,0,0,0,0,0
WBGene00014735,0,0,0,0,0,0,0,0
WBGene00014734,0,0,0,0,0,0,0,0
WBGene00200855,0,0,0,0,0,0,0,0
WBGene00200854,0,0,0,0,0,0,0,0
WBGene00010898,279,444,304,225,140,429,0,160
WBGene00010899,0,0,0,0,0,0,0,0
WBGene00200859,0,0,0,0,0,0,0,0
WBGene00200858,0,0,0,2,0,0,0,0
WBGene00018638,0,0,0,0,0,0,0,0
WBGene00018639,0,0,0,0,0,0,0,0
WBGene00018634,149,448,183,225,137,626,41,493
WBGene00018635,80,177,89,62,26,146,14,50
WBGene00018636,0,0,0,0,0,0,0,0
WBGene00018637,159,397,205,223,178,455,0,269
WBGene00018630,0,0,0,0,0,0,0,0
WBGene00018631,0,0,0,0,0,0,0,0
WBGene00018632,105,166,113,123,77,177,12,103
WBGene00009597,0,0,0,0,0,30,0,2
WBGene00168792,0,0,0,0,0,0,0,0
WBGene00009595,0,0,0,0,0,0,0,0
WBGene00168790,0,3,0,0,0,0,0,0
WBGene00009593,0,16,0,0,2,10,0,5
WBGene00168796,3,0,0,0,0,0,0,0
WBGene00168795,0,0,0,0,0,0,0,0
WBGene00009590,0,0,0,0,0,0,0,0
WBGene00168799,0,0,0,0,0,0,0,0
WBGene00008698,0,37,0,0,0,0,0,0
WBGene00009599,29,0,0,0,8,0,0,0
WBGene00009598,0,0,0,0,0,0,0,0
WBGene00004147,385,435,444,332,229,675,216,421
WBGene00004146,0,0,0,0,0,0,0,0
WBGene00004145,4,13,11,1,6,0,0,1
WBGene00004144,0,0,0,0,0,0,0,0
WBGene00004143,606,1179,309,713,371,1188,141,633
WBGene00004141,0,0,0,0,0,0,0,0
WBGene00004140,5,17,36,14,0,149,0,101
WBGene00004149,1087,801,2242,706,0,0,0,0
WBGene00004148,512,934,627,488,2850,5829,1162,3085
WBGene00003443,9,48,12,7,31,101,2,81
WBGene00174098,0,0,0,0,0,0,0,0
WBGene00174626,0,0,0,0,0,0,0,0
WBGene00199362,0,0,0,0,0,0,0,0
WBGene00174624,0,0,0,0,0,0,0,0
WBGene00174625,0,0,0,0,0,0,0,0
WBGene00174622,0,5,4,0,0,0,0,0
WBGene00174623,0,0,0,0,0,0,0,0
WBGene00174620,0,0,0,0,0,0,0,0
WBGene00199363,0,0,0,0,0,0,0,0
WBGene00199360,0,0,0,0,0,0,0,0
WBGene00174628,0,0,0,0,0,0,0,0
WBGene00174629,0,0,0,0,0,0,0,3
WBGene00009041,0,0,0,0,0,0,0,0
WBGene00046441,0,0,0,0,0,0,0,0
WBGene00009043,39,0,103,25,0,170,0,31
WBGene00009042,0,10,6,0,4,0,0,0
WBGene00201102,0,0,0,0,0,0,0,0
WBGene00009044,328,0,1002,549,0,826,0,287
WBGene00201100,0,0,0,0,0,0,0,0
WBGene00046447,0,0,0,0,0,0,0,0
WBGene00009049,0,23,0,24,0,0,0,24
WBGene00046449,0,0,0,0,0,0,0,0
WBGene00201108,0,0,0,0,0,6,0,0
