,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
ZK520.4d.2,0,0,0,0,0,0,0,0
ZK430.2,24,121,73,73,0,133,0,38
ZK430.1,335,631,425,474,165,861,63,498
ZK520.4d.1,0,0,0,0,0,0,0,0
ZK430.7,96,203,74,59,62,152,33,116
ZK430.5,0,0,0,0,13,0,0,10
C26C9.4,3,6,5,6,12,14,0,11
ZK430.8,0,0,0,0,0,0,0,0
R03E1.1.2,107,144,143,83,76,138,14,150
R03E1.1.1,0,0,0,0,0,0,0,0
Y73F8A.657,0,0,0,0,0,0,0,0
Y73F8A.656,0,4,0,0,0,0,0,0
Y73F8A.655,0,0,0,0,0,0,0,0
Y73F8A.654,0,0,0,0,0,0,0,0
Y51H4A.123,0,2,0,0,0,0,0,0
Y73F8A.652,0,0,0,0,0,0,0,0
Y73F8A.651,0,0,0,0,0,0,0,0
Y73F8A.650,0,0,0,0,0,0,0,0
C23G10.13b,0,0,0,0,0,0,0,0
C29F9.5,0,0,0,0,0,0,0,0
Y73F8A.659,0,0,0,0,0,0,0,0
Y73F8A.658,0,0,0,0,0,0,0,1
C32E8.2a.1,0,0,0,0,0,0,0,0
C32E8.2a.2,0,0,0,0,0,41,0,15
C26C9.5,0,0,0,0,0,0,0,2
C23G10.13a,0,0,0,0,0,0,0,0
F38E11.6b,2,0,0,0,8,0,0,9
F38E11.6a,0,0,0,0,0,0,0,0
F56C3.13b,0,0,0,0,0,0,0,0
F28D1.5.1,0,0,0,0,0,0,0,0
F28D1.5.2,0,0,0,0,0,0,0,0
H24K24.4a.2,0,0,0,0,0,0,0,0
H24K24.4a.1,50,121,66,58,47,198,8,112
C04E12.13b,0,0,0,0,0,0,0,0
F54E2.9,0,0,0,0,0,0,0,0
F54E2.8,0,0,0,0,7,4,0,8
F54E2.5,0,0,0,0,0,0,0,0
ZC416.2,0,0,0,0,0,0,0,0
ZC416.1,0,207,123,58,30,694,18,333
F54E2.6,0,0,0,0,0,0,0,0
F54E2.1,0,0,0,0,0,7,0,0
Y105C5B.21g.1,0,0,0,0,0,0,0,0
Y105C5B.21g.2,0,0,0,0,0,0,0,0
F54E2.2,0,0,0,0,0,0,0,0
ZK154.5.2,12,22,6,19,13,48,0,35
T01G1.t1,0,0,0,0,1,1,0,0
T01G1.t2,7,8,9,4,7,14,3,8
T19E7.19,0,0,0,0,0,0,0,0
Y54F10AL.1b,0,0,0,0,0,0,0,0
Y54F10AL.1a,0,0,0,0,0,13,0,7
C30H6.4,0,0,0,0,0,0,0,0
C30H6.6,0,66,0,4,12,0,0,0
Y49E10.14a.2,0,0,0,0,0,0,0,0
C30H6.3,0,0,0,0,0,0,0,0
Y49E10.14a.1,0,40,0,2,0,0,0,25
F21H7.3,0,0,0,0,0,0,0,0
H32C10.30,0,0,0,0,0,0,0,0
F21H7.1,0,0,0,0,0,60,0,25
Y57G11C.12a.2,0,0,0,0,0,0,0,0
F21H7.6,0,0,0,0,9,27,2,0
F21H7.5,0,17,0,0,0,16,0,0
Y57G11C.12a.1,27,0,0,0,57,142,0,0
F21H7.9,0,0,0,0,0,0,0,0
Y51H4A.783,0,0,0,0,0,0,0,0
Y37A1B.88,0,0,0,0,0,0,0,0
Y51H4A.781,0,0,0,0,0,0,0,0
Y51H4A.780,0,0,0,0,0,0,0,0
Y51H4A.787,0,0,0,0,0,0,0,0
Y51H4A.786,0,6,4,0,0,0,0,0
Y105C5A.612,0,0,0,0,0,0,0,0
H25K10.69,0,0,0,0,0,0,0,0
T28B4.t2,0,0,0,0,0,4,0,0
Y51H4A.789,0,0,0,0,0,0,0,0
T28B4.t1,1,1,2,2,5,9,0,0
F55A11.12a,2,9,1,1,0,0,0,0
F55A11.12b,3,1,0,1,2,8,0,0
F41G4.9,0,0,0,0,0,0,0,0
F41G4.8,0,0,0,0,0,0,0,0
F41G4.1,0,0,0,0,0,0,0,0
F41G4.7,4697,9160,7317,5127,20474,58536,7227,26446
F41G4.5,1021,1378,1161,721,1918,4199,753,2263
F41G4.4,30,53,58,40,108,200,6,114
Y47G6A.38,8,11,18,6,20,24,11,10
Y47G6A.34,0,0,0,1,0,0,0,1
Y47G6A.35,1,2,5,0,2,7,0,0
Y47G6A.36,0,0,0,0,0,0,2,0
Y47G6A.37,0,0,0,0,0,0,0,0
Y47G6A.30,461,1061,1141,526,852,1491,0,902
Y47G6A.31,1781,2954,2959,1758,2901,5443,884,3441
Y47G6A.32,0,0,0,0,0,0,0,0
Y47G6A.33,0,0,0,0,0,0,0,0
H32C10.86,0,0,0,0,0,0,0,0
C01F6.6e.3,0,0,0,0,0,0,0,0
T03G6.5,1,0,3,1,0,9,0,14
T03G6.4,0,0,0,0,0,0,0,0
T03G6.6,0,0,0,0,0,0,0,0
T03G6.1,0,0,0,0,0,0,0,0
F28B3.7a,217,908,623,554,189,1176,113,606
F28B3.7b,0,0,0,0,0,0,0,0
Y51H4A.875,2,0,0,0,0,0,0,0
C35C5.11,0,0,0,0,0,0,0,0
Y51H4A.877,0,0,0,0,0,0,0,0
Y51H4A.876,0,0,0,0,0,0,0,0
Y51H4A.871,0,0,0,0,0,0,0,0
Y51H4A.870,0,0,0,0,0,0,0,0
Y51H4A.873,0,4,0,0,0,0,0,0
Y51H4A.872,0,0,0,0,0,0,0,0
Y51H4A.879,0,0,0,0,0,0,0,0
Y51H4A.878,0,0,0,0,0,0,0,0
Y51H4A.357,0,4,0,4,0,6,2,0
Y53C12A.9,0,0,0,0,0,0,0,0
Y53C12A.8,0,0,0,0,0,0,0,0
M03F4.10,0,0,0,0,0,0,0,0
Y53C12A.1,197,685,340,312,63,602,31,296
Y53C12A.3,27,0,0,0,0,0,0,0
Y53C12A.2,487,1479,1375,336,0,0,0,12
Y53C12A.7,0,0,0,0,0,0,0,0
Y105C5A.615,2,1,0,0,1,0,0,0
R10E4.2f.3,0,0,0,0,0,0,0,0
F46F6.5,0,27,6,4,6,7,0,0
C26C6.14,0,0,0,0,0,0,0,0
F32D1.5a.1,0,0,0,0,0,0,0,0
F32D1.5a.2,27,34,29,30,35,93,24,76
Y37E11B.1a.2,0,0,0,0,0,0,0,0
B0034.3b,0,0,0,0,0,0,0,0
Y37E11B.1a.1,440,714,953,1020,468,1214,113,450
T21B6.10,0,0,0,0,0,0,0,0
Y64G10A.200,0,0,0,0,0,0,0,0
K10H10.7,3,22,12,16,0,0,0,23
Y64G10A.202,0,0,0,0,0,0,0,0
Y64G10A.205,0,0,0,0,0,0,0,0
T21B6.15,0,0,0,0,0,0,0,0
Y64G10A.207,0,0,0,0,0,0,0,0
Y64G10A.206,0,0,0,0,0,0,0,0
Y64G10A.209,0,7,0,2,0,0,0,0
Y64G10A.208,0,0,0,0,0,0,0,0
Y51H4A.351,0,0,0,0,0,0,0,0
K10H10.9,0,0,0,0,0,16,0,0
K11E8.1q,0,0,0,0,0,0,0,0
C02C6.5,0,0,4,1,0,0,0,2
C02C6.4,0,0,0,0,0,0,0,0
Y39B6A.5b,0,0,0,0,0,0,0,0
Y105C5A.1031,0,0,0,0,0,0,0,0
Y105C5A.1032,0,0,0,0,0,0,0,0
Y39B6A.5a,0,0,0,0,0,0,0,0
Y105C5A.1034,0,0,0,0,0,0,0,0
Y105C5A.1035,0,0,0,0,0,0,0,0
Y105C5A.1036,0,0,0,0,0,0,0,0
Y105C5A.1037,0,0,0,0,0,0,0,0
Y105C5A.1038,0,4,0,0,0,0,0,0
R04F11.2.2,0,0,0,0,0,0,0,0
Y105C5A.617,0,0,0,0,0,0,0,0
F47D2.10b,0,0,0,0,0,0,0,0
F45B8.8,0,0,0,0,0,0,0,0
F45B8.9,0,0,0,3,6,14,0,5
C37A5.7.1,0,0,0,0,0,0,0,0
F45B8.5,0,566,498,346,0,0,0,244
F45B8.6,2,0,2,1,0,0,0,0
C37A5.7.2,0,0,0,0,0,0,0,0
F45B8.1,0,0,0,0,0,44,0,0
F45B8.2,0,0,0,0,0,0,0,6
F45B8.3,0,0,0,0,0,0,0,0
T21B4.17,9,5,0,7,22,254,0,114
T21B4.14,0,0,0,0,0,0,0,0
T21B4.15,0,0,0,0,0,0,0,0
Y111B2A.20b,0,0,0,0,0,0,0,9
T21B4.13,0,0,0,0,0,0,0,0
T21B4.10,0,0,0,0,0,0,0,0
T21B4.18,10,10,11,3,0,0,4,0
T21B4.19,7,24,19,17,0,45,3,10
Y4C6B.71,0,0,0,0,0,0,0,0
Y4C6B.70,0,0,0,0,0,0,0,0
Y4C6B.73,0,0,0,0,0,0,0,0
Y4C6B.72,0,0,0,0,0,0,0,0
Y4C6B.75,0,0,0,0,0,0,0,0
Y4C6B.74,0,0,0,0,0,0,0,0
Y4C6B.77,0,0,0,0,0,0,0,0
Y4C6B.76,0,0,0,0,0,0,0,0
Y4C6B.79,0,0,0,0,0,0,0,0
R13A5.1e.1,0,0,0,0,0,0,0,0
R13A5.1e.2,0,0,0,0,0,0,0,0
T05H4.12.1,0,0,0,0,0,0,0,0
T05H4.12.2,0,0,0,0,0,0,0,0
T05H4.12.3,75,13,35,117,142,303,69,142
Y53F4B.39b,59,97,59,185,18,61,24,77
R07B1.6,0,0,0,0,0,0,0,0
Y105C5A.619,0,0,0,0,0,0,0,0
C26C6.10,0,0,0,0,0,0,0,0
Y39B6A.48b,0,0,0,0,0,0,0,0
Y39B6A.48c,0,0,0,0,0,0,0,0
Y39B6A.48a,5,0,0,0,0,0,0,0
Y4C6B.7a,2,44,21,4,0,18,0,2
Y4C6B.7b,0,0,0,0,0,0,0,0
W01C8.3,15,27,20,20,23,82,0,35
Y41D4B.30,0,0,0,1,0,0,0,0
C26C6.13,0,0,0,0,0,0,0,0
H13N06.3a,0,0,0,0,0,0,0,0
F43C11.2,0,0,0,0,0,0,0,0
C13B4.4,0,0,0,0,0,0,0,0
C47D12.9,0,0,0,0,0,0,0,0
H12I19.111,0,0,0,0,0,0,1,2
Y51H4A.251,0,0,0,0,0,0,0,0
W01C8.8,1,2,7,1,0,0,0,0
Y73F8A.894,0,0,0,0,0,7,0,0
T27E9.9.3,0,0,0,0,0,0,0,0
F25H8.5e.2,0,0,0,0,0,0,0,0
F25H8.5e.1,0,0,0,0,0,0,0,0
W01C8.9,0,0,0,0,0,0,0,0
Y73F8A.897,0,0,0,0,0,0,0,0
T20D4.1,0,0,0,0,0,0,0,0
R05A10.54,0,0,0,0,0,0,0,4
F22B5.1,0,0,0,16,0,0,0,13
F22B5.3,0,0,0,0,0,0,0,0
F22B5.5,39,0,103,25,0,170,0,31
F22B5.6,328,0,1002,549,0,826,0,287
F22B5.7,306,744,358,411,247,975,0,506
Y57G11C.611,0,0,0,0,0,0,0,0
Y57G11C.610,0,0,0,0,0,0,0,0
Y57G11C.613,3,32,23,8,5,8,0,6
R05A10.56,0,0,0,0,0,0,0,0
Y57G11C.615,0,0,0,0,0,0,0,0
Y57G11C.614,0,0,0,1,0,7,0,1
Y57G11C.617,0,0,0,1,0,1,0,0
Y57G11C.616,0,0,0,0,0,0,0,0
Y57G11C.619,0,0,0,0,0,0,0,0
R05A10.51,0,0,0,0,0,0,0,0
Y51H4A.250,0,0,0,5,0,0,0,0
F43C11.4,0,0,0,0,0,0,0,0
Y51H4A.441,1,3,2,1,0,9,0,3
ZK1321.2f.1,0,0,0,0,0,0,0,0
F53F1.8,0,0,0,0,0,0,0,0
R05A10.53,0,0,0,0,0,0,0,0
ZK105.2,0,0,0,0,0,0,0,0
F53F1.4,0,0,0,0,0,0,0,0
T10G3.4a,0,0,0,0,0,0,0,0
R05A10.52,0,0,0,1,0,0,0,0
Y64G10A.180,0,0,0,0,0,0,0,0
F53F1.2,0,37,29,0,0,0,0,0
F53F1.3,0,0,0,0,0,0,0,0
Y37E3.17a,0,0,0,0,0,0,0,0
Y37E3.17b,112,245,209,113,214,885,60,368
ZK1321.2f.2,0,0,0,0,0,0,0,0
DC2.3f,0,0,0,0,0,0,0,0
Y51H4A.253,0,0,0,0,0,0,0,0
Y64G10A.186,0,0,0,0,0,0,0,0
DC2.3g,0,0,0,0,0,0,0,0
F27E11.t1,695,2118,1612,584,505,2603,51,605
D2089.1a,0,0,0,0,0,0,0,0
Y64G10A.187,0,0,0,0,0,0,0,0
Y64G10A.322,0,0,0,0,0,0,0,0
Y64G10A.184,2,1,2,1,0,0,0,2
Y64G10A.323,0,0,0,0,0,0,0,0
Y73F8A.118,0,0,0,0,0,0,0,3
Y64G10A.185,0,0,0,0,0,0,0,0
Y73F8A.119,0,0,0,0,0,0,0,0
Y51H4A.252,0,0,0,0,0,0,0,0
C17H12.19,0,0,0,0,0,0,0,0
F23A7.4.1,32,14,1,37,21,45,0,54
C30G12.1a,119,123,142,42,83,369,0,206
C30G12.1b,0,0,0,0,0,0,0,0
H28O16.2,489,1108,563,617,387,1472,117,1032
H28O16.3,10,22,3,6,0,26,0,7
Y57G11A.132,8,8,3,5,0,12,4,0
Y57G11A.133,0,0,0,0,0,0,0,0
Y57G11A.130,0,0,0,0,0,0,0,0
F46F3.20,0,0,0,0,0,0,0,0
Y57G11A.136,0,0,0,0,0,0,0,0
Y57G11A.137,0,0,0,0,0,0,0,0
Y57G11A.134,0,0,0,0,0,0,0,0
ZK1193.2,12,0,15,0,18,77,20,81
Y57G11A.138,0,0,0,0,0,0,0,0
Y57G11A.139,0,0,0,0,0,0,0,0
ZK1193.9,0,0,0,1,0,0,0,0
ZK1193.8,0,0,0,0,0,0,0,0
F43C11.7,0,0,0,0,0,0,0,0
C42C1.4d,0,0,0,0,0,0,0,0
C42C1.4a,370,751,397,479,73,707,0,321
C42C1.4c,0,0,0,0,0,0,0,0
C42C1.4b,0,0,0,0,0,0,0,0
F46F2.9,0,0,0,0,0,0,0,0
F46F2.8,0,0,0,0,0,0,0,0
T08G5.2,0,0,0,0,0,0,0,0
AC7.29,0,0,0,0,0,0,0,0
C46H3.2a,0,0,0,0,0,0,0,0
AC7.27,0,0,0,0,0,0,0,0
AC7.26,0,0,0,0,0,0,0,0
F46F2.3,0,0,0,0,0,0,0,0
AC7.24,0,0,0,0,0,0,0,0
T22A3.5a,30,96,37,66,7,38,20,45
AC7.22,0,0,0,0,0,0,0,0
F46F2.7,0,0,0,0,0,0,0,0
T22A3.5b,0,0,0,0,0,0,0,0
F36H12.41,0,0,0,0,0,0,0,0
F36H12.40,0,0,0,0,0,0,0,0
F36H12.43,0,0,0,0,0,0,0,0
F36H12.42,0,0,0,0,0,0,0,0
F36H12.45,0,0,0,0,0,0,0,0
F36H12.44,0,0,0,0,0,4,0,0
F36H12.47,0,0,0,0,0,0,0,0
F36H12.46,0,3,0,0,0,0,0,0
F36H12.49,0,0,0,0,0,0,0,0
F36H12.48,0,0,0,0,0,0,0,0
F30B5.4b,0,0,0,3,0,0,0,21
F30B5.4c,0,0,0,0,0,0,0,0
F59A2.1a.3,0,0,0,0,0,0,0,0
F30B5.4a,0,0,0,0,0,0,0,0
F59E11.16,0,0,0,0,0,0,0,0
F56A12.3a,124,267,173,111,76,470,41,180
F56A12.3b,0,0,1,0,0,0,0,0
C02C6.3d,2,0,1,13,0,37,8,5
F38C2.16,0,0,0,0,0,0,0,0
Y37A1B.139,0,0,0,0,0,0,0,0
Y37A1B.138,0,0,0,0,0,0,0,0
C02C6.3c,0,0,0,0,0,0,0,0
C02C6.3b,0,0,0,0,0,0,0,0
F54D8.3b.2,0,0,0,0,0,0,0,0
F54D8.3b.3,0,0,0,0,0,0,0,0
Y37A1B.137,0,0,2,0,0,0,0,0
F54D8.3b.1,0,0,0,0,0,0,0,0
Y37A1B.131,0,0,0,0,0,0,0,0
Y37A1B.130,0,0,0,0,0,0,0,0
F54D8.3b.4,0,0,0,0,0,0,0,0
Y37A1B.132,0,0,0,0,0,0,0,0
T23F1.6,7,11,14,0,11,17,0,0
Y51H4A.256,0,0,0,0,0,0,0,0
C50B6.14b,0,0,0,0,0,0,0,0
C50B6.14a,0,0,0,0,0,0,0,0
Y41E3.249,0,0,0,1,0,0,0,0
Y41E3.248,0,0,0,0,0,0,0,0
F59E11.12,0,0,0,0,0,0,0,0
Y41E3.245,0,0,0,0,0,0,0,0
F22F7.7c,0,0,209,0,0,0,0,0
Y41E3.247,0,6,0,0,0,0,0,0
AC7.2d,0,0,0,0,0,0,0,0
AC7.2c,0,4,0,0,0,0,0,7
AC7.2b,0,0,0,0,0,0,0,0
Y41E3.243,0,0,0,0,0,0,0,0
Y41E3.242,0,0,0,0,0,0,0,0
F14E5.8.2,0,0,0,0,0,0,0,0
F14E5.8.1,0,0,0,0,0,0,0,0
K10C9.8b.1,0,0,0,0,0,0,0,0
K03A1.10,0,0,0,0,1,0,0,0
K10C9.8b.2,0,0,0,0,0,0,0,0
ZK105.5,0,0,0,0,0,0,0,0
C09D4.5.2,0,0,0,0,0,0,0,0
C09D4.5.3,0,41,24,29,0,126,0,92
C09D4.5.1,0,0,0,0,0,0,0,0
T23F1.4,0,0,0,0,0,0,0,0
C09D4.5.4,0,0,0,0,0,0,0,0
Y116A8C.113,0,6,6,0,0,0,0,0
C34C6.5c,0,0,0,0,0,0,0,0
C34C6.5a,0,0,0,0,0,0,0,0
F52E10.4b,0,0,0,0,0,0,0,0
C52B11.2.2,0,0,0,0,0,0,0,0
C52B11.2.1,60,170,90,101,65,493,18,182
Y113G7B.24b.3,0,0,0,0,0,0,0,0
Y113G7B.24b.2,0,0,0,0,0,0,0,0
Y113G7B.24b.1,0,0,0,0,0,0,0,0
F52E10.4a,0,0,0,0,0,0,0,0
C24A1.2a.1,0,54,0,25,0,706,0,0
C24A1.2a.2,0,0,0,0,0,0,0,0
Y48G8AR.6,0,0,0,0,0,0,0,0
Y51H4A.512,0,0,1,0,0,0,0,0
Y48G8AR.7,0,0,0,0,0,0,0,0
F27D4.10,0,0,0,0,0,0,0,0
Y48G8AR.4,0,0,0,0,0,0,0,0
F20A1.13,0,0,0,0,0,0,0,0
F20A1.12,0,0,0,0,0,0,0,0
F20A1.11,0,0,0,0,0,0,0,0
F20A1.10,0,0,0,0,0,0,0,0
T28B4.4.1,0,0,0,0,0,0,0,0
F20A1.14,0,0,0,0,0,0,0,0
C27F2.10.2,18,62,21,35,23,43,0,41
C27F2.10.1,0,0,0,0,0,0,0,0
F13E6.10,0,0,0,0,0,0,0,0
Y48G8AR.3,0,0,0,0,0,0,0,0
Y53H1A.7,0,0,0,0,0,0,0,0
Y53H1A.6,0,0,5,0,0,14,0,0
Y53H1A.3,0,22,17,18,0,0,0,0
Y32G9A.6d,0,0,19,0,0,0,0,0
Y32G9A.6e,0,0,0,0,0,0,0,0
Y32G9A.6f,0,0,0,0,0,0,0,0
Y32G9A.6g,0,0,0,0,0,0,0,0
Y32G9A.6a,0,0,0,0,0,0,0,0
Y32G9A.6b,0,0,0,0,0,0,0,0
Y53H1A.8,0,0,0,0,0,0,0,0
F26D2.18,0,0,0,0,0,0,0,0
Y45F3A.3a.1,0,0,0,0,0,0,0,0
F26D2.10,0,0,2,0,48,122,0,44
F26D2.13,0,0,0,0,0,0,0,0
Y45F3A.3a.2,0,0,0,0,0,0,0,0
T15H9.7b,0,0,0,0,0,0,0,0
F26D2.14,0,0,0,0,0,0,0,0
T15H9.7a,157,439,237,214,173,495,117,250
T21B6.8,0,0,0,0,0,0,0,0
C18F3.9,0,0,0,0,0,0,0,0
T21B6.6,0,0,0,0,0,0,0,0
C16C10.4.1,0,0,0,0,0,0,0,0
C16C10.4.2,0,0,0,0,0,0,0,0
C16C10.4.3,0,0,0,0,0,0,0,0
R10E11.3b,0,0,0,0,0,0,0,0
T21B6.3,47,93,97,30,75,194,46,123
Y75B8A.3,58,128,95,70,15,55,23,24
Y75B8A.7,43,531,71,316,118,527,6,302
Y75B8A.4,0,0,0,0,0,0,0,0
Y75B8A.5,0,0,0,0,0,0,0,0
K12D9.14a,0,0,0,0,0,0,0,0
Y75B8A.8,137,285,238,189,77,543,39,220
C41G11.7,0,0,0,0,0,0,0,0
C54F6.15,0,0,0,0,0,0,0,0
C41G11.6,0,0,0,0,0,0,0,0
K04F10.4g.1,0,0,0,0,0,0,0,0
K04F10.4g.2,0,0,0,0,0,0,0,0
K12D9.14b,0,0,0,0,0,0,0,0
Y116A8C.118,0,0,0,0,0,0,0,0
F23A7.t1,4,16,6,5,0,8,1,3
C54F6.16,0,0,0,0,0,0,0,0
C54F6.11,0,0,0,0,0,0,0,0
Y48G8AL.20,12,17,9,3,12,23,3,19
F18C5.10.2,0,0,0,0,0,28,0,9
F18C5.10.1,0,0,0,0,0,0,0,0
C54F6.12,0,0,0,0,0,0,0,0
Y75B7AL.5,0,0,0,0,0,0,0,2
Y75B7AL.6,0,0,1,0,0,0,0,0
Y75B7AL.7,0,0,0,0,0,0,0,0
C08C3.4a,137,276,153,153,128,207,0,184
F11C7.3b.1,0,0,0,0,0,0,0,0
Y75B7AL.8,0,0,1,0,0,0,0,0
Y75B7AL.9,0,0,0,0,0,0,0,0
T06C12.9,0,0,0,0,0,0,0,0
C35B8.2a.2,15,86,75,53,8,0,0,31
T11F8.3b.1,0,0,0,0,0,0,0,0
T11F8.3b.2,0,0,0,0,0,0,0,0
F53C3.13c,109,143,51,119,182,288,0,128
F53C3.13a,0,0,0,0,0,0,0,0
Y69A2AR.7b.2,0,0,0,0,0,0,0,0
Y105C5B.978,0,0,0,0,0,0,0,0
Y105C5B.979,0,0,0,0,0,0,0,0
K02F3.4.1,0,0,0,0,0,0,0,0
Y105C5B.977,0,0,0,0,0,0,0,0
Y105C5B.974,0,0,0,0,0,0,0,0
K02F3.4.2,2030,1924,2185,1376,1179,5705,1483,5345
Y105C5B.972,0,0,0,0,0,0,0,0
Y105C5B.973,0,0,0,0,0,0,0,0
Y105C5B.970,15,24,22,13,6,16,0,2
Y105C5B.971,0,0,0,0,0,0,0,0
F13A2.10,0,0,0,0,0,0,0,0
F13A2.12,0,0,0,0,0,0,0,0
F13A2.13,0,0,0,0,0,0,0,0
F13A2.14,0,7,0,6,0,13,0,0
Y116A8A.7,416,1246,938,477,186,372,264,297
Y76B12C.7a,216,207,181,257,125,290,47,335
C01B10.36,0,0,0,0,0,0,0,0
Y76B12C.7c,0,0,0,0,0,0,0,0
Y76B12C.7b,0,0,0,0,0,0,0,0
C01B10.33,0,0,0,0,0,0,0,0
Y76B12C.7d,0,0,0,0,0,0,0,0
C01B10.31,0,0,0,0,0,0,0,0
C01B10.30,0,0,0,0,0,0,0,0
Y71G12B.20d,0,0,0,0,0,0,0,0
Y71G12B.20b,0,0,0,0,0,0,0,0
Y71G12B.20c,0,0,0,0,0,0,0,0
C01B10.39,0,0,0,0,0,0,0,0
Y71G12B.20a,28,66,35,15,130,468,54,236
C08F11.97,0,0,0,0,0,0,0,0
C08F11.96,0,0,0,1,0,0,0,0
C08F11.95,0,0,0,0,0,0,0,0
C08F11.94,0,0,0,0,0,0,0,0
C08F11.93,0,0,0,0,0,0,0,0
Y75B12B.2.2,274,437,177,11,0,2,131,15
Y75B12B.2.1,0,0,0,0,0,0,0,0
C08F11.90,0,0,0,0,0,0,0,0
Y116A8A.1,0,0,0,0,0,0,0,0
C08F11.99,0,0,0,0,0,0,0,0
C08F11.98,0,0,0,0,0,0,0,0
F10G7.8.2,198,500,375,285,143,669,53,402
F08B4.8,0,8,6,2,1,0,0,0
F10G7.8.1,0,0,0,0,0,0,0,0
F08B4.3,255,764,457,439,185,933,0,343
Y53H1A.2b,0,0,0,0,0,0,0,0
Y53H1A.2c,0,0,0,0,0,0,0,0
F08B4.7,0,0,0,0,0,0,0,99
Y53H1A.2a,0,0,0,0,0,0,0,0
Y105C5B.12,54,91,57,60,28,102,0,59
Y105C5B.13,10,55,3,21,34,68,9,37
D1046.6,0,7,16,8,3,0,0,6
F31D4.5a,0,27,11,6,65,198,0,93
Y105C5B.17,0,0,5,11,31,74,4,36
Y105C5B.14,0,0,0,0,0,364,0,96
D1046.3,0,0,38,0,0,0,0,0
Y105C5B.18,0,0,0,0,0,0,0,0
Y105C5B.19,10,0,0,17,40,189,47,50
Y57G11C.1122,0,0,0,0,0,0,0,0
D1046.9,0,0,0,0,0,0,0,0
T10H4.13,0,0,0,0,0,0,0,0
C35E7.8,0,0,0,383,57,494,0,334
C49A9.38,0,0,0,0,0,0,0,0
C55C3.33,0,0,0,0,0,0,0,0
C49A9.33,0,0,0,0,0,0,0,0
C49A9.32,0,0,0,0,0,0,0,0
C49A9.31,0,0,0,0,0,0,0,0
C49A9.30,0,0,0,0,0,0,0,0
C49A9.37,0,0,0,0,0,0,0,0
C49A9.36,0,0,0,0,0,0,0,0
C35E7.4,0,0,0,0,0,42,0,34
C49A9.34,0,0,0,0,0,0,0,0
Y48G1BL.8,0,0,0,0,0,124,0,103
Y73B6BL.252,0,0,0,0,0,0,0,0
Y48G1BL.1,577,1081,984,805,505,1842,275,1083
Y48G1BL.3,310,783,571,396,542,1544,249,908
Y48G1BL.5,1182,2296,1874,1327,2187,8438,786,3596
Y48G1BL.7,0,0,0,0,0,0,0,0
F14D12.1b,35,138,57,40,50,171,22,84
Y94A7B.12,0,0,0,0,0,27,0,5
Y17G9A.40,0,0,0,0,0,0,0,0
LLC1.16,0,0,0,0,0,0,0,0
F14D12.1a,0,0,0,0,0,0,0,0
F49C5.11b,0,0,0,0,0,0,0,0
F49C5.11c,0,0,0,0,0,0,0,0
Y57G11C.24k.11,0,0,0,0,0,0,0,0
LLC1.15,0,0,0,0,0,0,0,0
F10E7.7.3,0,0,0,0,0,0,0,0
F10E7.7.2,0,0,0,0,0,0,0,0
F10E7.7.1,0,0,0,0,0,0,0,0
VY10G11R.14,0,0,0,0,0,0,0,0
F49C5.11a,0,0,0,0,0,0,0,0
F01F1.7,154,358,180,211,94,567,95,265
F01F1.3,0,0,0,0,0,0,0,0
F01F1.9,166,430,147,207,86,337,85,212
F49E12.8,21,9,6,2,0,33,0,9
F49E12.2,0,0,0,0,0,0,0,0
F49E12.1,0,0,0,0,0,0,0,0
VY10G11R.12,0,0,0,0,0,0,0,0
F49E12.7,0,0,0,0,0,0,0,0
F49E12.6,0,0,0,0,0,0,0,0
F49E12.4,0,0,0,0,0,0,0,0
T12G3.9,0,0,0,0,0,0,0,0
T12G3.7,235,284,162,220,168,434,91,243
Y17G9A.90,2,2,3,5,1,2,1,4
Y17G9A.91,0,0,0,0,0,0,0,0
Y39A1A.25,10,12,5,10,5,18,1,13
Y39A1A.24,18,32,0,8,0,0,0,0
Y39A1A.27,0,0,0,0,0,0,0,0
Y39A1A.26,0,0,0,0,0,0,0,0
Y39A1A.20,0,0,0,0,0,0,0,0
Y39A1A.23,20,91,43,36,0,0,0,83
Y39A1A.22,450,947,559,488,269,1117,93,527
E02A10.3c,0,0,0,0,0,0,0,0
Y39A1A.29,9,11,9,9,9,15,0,3
Y39A1A.28,0,0,0,0,0,0,0,0
T07D10.5,0,0,0,0,0,0,0,2
C06G8.5,0,0,0,0,0,0,0,0
F54D8.2.4,0,0,0,0,0,0,0,0
F54D8.2.5,0,0,0,0,0,0,0,0
F54D8.2.2,0,0,0,0,0,0,0,0
F54D8.2.3,8,0,0,0,0,0,0,0
C10G6.42,0,0,0,0,0,0,0,0
F54D8.2.1,0,0,0,0,0,0,0,0
K05B2.2b.2,0,0,0,0,0,0,0,0
D1046.t1,32,37,60,43,3,9,0,13
F52D4.25,0,0,0,0,0,0,0,0
T02B11.3a,0,0,0,0,0,0,0,0
C06G8.1,0,0,0,0,0,0,0,0
Y48E1C.1d.2,0,0,0,0,0,0,0,0
Y48E1C.1d.3,0,0,0,0,0,0,0,0
Y48E1C.1d.1,0,0,0,0,0,0,0,0
Y40H7A.99,0,0,0,0,0,0,0,0
T11A5.7a,0,0,0,0,0,0,0,0
Y40H7A.98,1,5,1,8,0,0,0,0
